age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,370,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,76,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,2,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,217,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,566,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,422,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,23,2,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,20,6,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,147,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,99,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,173,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,283,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,2,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,163,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,1058,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,485,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,454,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,176,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,277,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,74,2,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,137,5,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,158,5,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,234,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,258,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,523,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,1816,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,203,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,728,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,157,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,175,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,63,5,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,993,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,155,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,146,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,91,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,112,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,333,2,3,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,172,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,318,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,1040,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,103,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,6,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,25,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
55,nan,nan,nan,nan,nan,nan,nan,nan,nan,26,6,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,549,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,168,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,167,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,59,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,302,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,541,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,92,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,85,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,278,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,316,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
52,nan,nan,nan,nan,nan,nan,nan,nan,nan,278,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,478,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
52,nan,nan,nan,nan,nan,nan,nan,nan,nan,202,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,171,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,3,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,755,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,252,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,114,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,53,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,223,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,57,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,91,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,26,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,59,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,90,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,228,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,148,6,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,199,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,1031,6,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,147,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,82,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,60,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,204,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,230,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,173,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,309,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,74,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,500,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,18,6,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,174,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,189,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,222,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,520,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,290,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,220,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,22,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,157,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,365,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,244,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,290,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,48,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,302,3,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,151,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,5,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,95,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,994,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,113,5,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,371,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,70,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,1503,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,178,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,308,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,29,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,86,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,94,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,26,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,78,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,186,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,321,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,220,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,77,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,81,2,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,19,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,83,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,40,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,640,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,871,5,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,371,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,151,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,329,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,2,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,757,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,149,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,6,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,232,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,385,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,301,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,183,2,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
59,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
59,nan,nan,nan,nan,nan,nan,nan,nan,nan,117,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,89,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,49,3,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,24,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
56,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,3,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,1256,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,244,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,82,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,39,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,23,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,133,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
55,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,2,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
51,nan,nan,nan,nan,nan,nan,nan,nan,nan,139,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,116,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,410,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,45,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,80,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,93,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,145,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,86,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,180,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,775,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,207,3,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,89,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,283,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,221,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,107,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,531,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,59,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,85,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
52,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,543,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,90,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,227,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,2,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,292,2,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,120,4,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,857,3,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,340,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,352,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,475,1,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,322,4,999,0,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,153,1,999,1,nan,-0.1,93.2,-42.0,4.076,5195.8,nan
